Id_FranceArchives,Nom_du_service,Identifiant_du_service,Courriel,Telephone,Adresse_postale,Adresse_du_service,Ville,Code_postal,Horaires_d_ouverture,Site_internet,Code_insee_commune,Latitude,Longitude,Lien_FranceArchives,Categorie_de_service,Categorie,Service_de_rattachement
33995,Communauté d'agglomération Pau-Béarn-Pyrénées - Service des archives,FRAC064445,archives@agglo-pau.fr,05.59.21.30.57,,"L'Usine des Tramways, avenue Gaston-Lacoste, Pont Lalanne",Pau,64000,Du mardi au vendredi de 13h à 18h,http://archives.agglo-pau.fr,64445,43.29286,-0.362377,https://francearchives.gouv.fr/fr/service/33995,C,Archives municipales,
33729,Communauté d'agglomération Porte de l'Isère - Pôle Archives,,archives@capi38.fr,04.74.27.28.00 ou 06.34.51.25.04,"17 avenue du Bourg, BP 90592, 38081 L'isle-d'Abeau Cedex",17 avenue du Bourg,L'Isle-d'Abeau,38081,Sur rendez-vous,https://capi-agglo.fr/,38193,45.62161795599756,5.229052624611801,https://francearchives.gouv.fr/fr/service/33729,C,Archives municipales,
756143489,Communauté d'agglomération Riom Limagne et Volcans - Service des Archives,FREPCI200070753,archives@rlv.eu,04.73.63.96.36,"5 mail Jost-Pasquier, CS 80045, 630201 Riom Cedex",8 rue Grégoire-de-Tours,Riom,63200 ,,,63300,45.89072,3.119966,https://francearchives.gouv.fr/fr/service/756143489,C,Archives municipales,
802208211,Communauté d'agglomération Roissy Pays de France - Pôle archives,FREPCI200055655,vstevenard@roissypaysdefrance.fr,01.34.29.03.06,"6 bis, avenue Charles de Gaulle, 95700 Roissy-en-France",,Roissy-en-France,95700,,roissypaysdefrance.fr,95527,48.997813,2.513436,https://francearchives.gouv.fr/fr/service/802208211,C,Archives municipales,
30568973,Communauté d'agglomération Saint-Germain Boucles de Seine - Service des archives,FREPCI200058519,page.pierre@casgbs.fr,01.30.09.31.75,,"Parc des Erables, Bâtiment 4, 66 route de Sartrouville",Le Pecq,78230,Sur rendez-vous,,78481,48.9037,2.115071,https://francearchives.gouv.fr/fr/service/30568973,C,Archives municipales,
33595,Communauté d'agglomération Seine-Eure - Service des archives ,FREPCI200089456,archives@seine-eure.com,02.32.50.86.36 ,"CS 10514, 27405 Louviers Cedex",11 A rue Charles Cros,Louviers,27740,Du lundi au mercredi de 9h à 12h30 et de 13h30 à 17h,https://www.agglo-seine-eure.fr/pole-archives%e2%80%af/,27375,49.230027,1.17369,https://francearchives.gouv.fr/fr/service/33595,C,Archives municipales,
343106930,Communauté d'agglomération Seine-Normandie - Service des archives,,arenot@sna27.fr,02.76.48.01.59,,12 rue de la Mare à Jouy,Douains,27120,Sur rendez-vous,,27203,49.06171,1.419436,https://francearchives.gouv.fr/fr/service/343106930,C,Archives municipales,
33587,"Communauté d'agglomération Valence Romans Agglo - Service Archives & Patrimoine, site de Romans",FRAC26281,archives-romans@valenceromansagglo.fr,04.75.45.89.89,,3 rue des Clercs,Romans-sur-Isère,26100,Du mardi au jeudi de 13h30 à 17h,https://archives.valenceromansagglo.fr/,26281,45.042473,5.051105,https://francearchives.gouv.fr/fr/service/1057421302#service-33587,C,Archives municipales,"Communauté d'agglomération Valence Romans Agglo, service Archives & Patrimoine"
595134483,"Communauté d'agglomération Valence Romans Agglo - Service Archives & Patrimoine, site de Valence",FRAC26362,archives@valenceromansagglo.fr,04.75.79.23.96,,26 Place Latour-Maubourg,Valence,26000,"Du lundi au vendredi de 9h à 17h, ouverture à 14h le premier jeudi du mois",https://archives.valenceromansagglo.fr/,26362,44.933958,4.892378,https://francearchives.gouv.fr/fr/service/1057421302#service-595134483,C,Archives municipales,"Communauté d'agglomération Valence Romans Agglo, service Archives & Patrimoine"
1057421302,"Communauté d'agglomération Valence Romans Agglo, service Archives & Patrimoine",,,,,,,,,https://archives.valenceromansagglo.fr/,,,,https://francearchives.gouv.fr/fr/service/1057421302,C,Archives municipales,
34268,Communauté d'agglomération Ventoux-Comtat Venaissin - Archives communautaires,FREPCI248400053,archives@lacove.fr,04.90.67.61.25,"CS 30085, 84203 Carpentras Cedex",1171 avenue du Mont Ventoux,Carpentras,84200,,,84031,44.059319,5.067539,https://francearchives.gouv.fr/fr/service/34268,C,Archives municipales,
34111,Communauté d'agglomération d'Annemasse-les-Voirons - Service des archives,FREPCI200011773,archives@annemasse-agglo.fr,04.50.87.83.00,"BP 225, 74105 Annemasse Cedex",11 avenue Emile Zola,Annemasse,74100,Sur rendez-vous,http://www.annemasse-agglo.fr/services-et-demarches/archives,74012,46.197023,6.233184,https://francearchives.gouv.fr/fr/service/34111,C,Archives municipales,
76315197,Communauté d'agglomération de Béthune Bruay Lys Romane - Service des archives,FREPCI200072460,service.archives@bethunebruay.fr,03.21.61.50.00 ,,100 avenue de Londres,Béthune,62400,Du lundi au vendredi de 8h à 18h,,62119,50.516311,2.626759,https://francearchives.gouv.fr/fr/service/76315197,C,Archives municipales,
33582,Communauté d'agglomération de Montélimar - Archives et patrimoine,FREPCI200040459,service.archives@montelimar-agglo.fr,04.75.53.79.56,,1 avenue Saint-Martin,Montélimar,26200,Sur rendez-vous,,26198,44.561298,4.752844,https://francearchives.gouv.fr/fr/service/33582,C,Archives municipales,
33917,Communauté d'agglomération de Nevers - Service des archives,FREPCI245804406,archives@agglo-nevers.fr,03.86.60.68.45,"CS 90041, 58027 Nevers Cedex",124 route de Marzy,Nevers,58000,Du mardi au vendredi de 9h à 12 h et de 13h30 à 17h30 (salle de lecture mutualisée avec les Archives départementales),,58194,46.988185,3.119403,https://francearchives.gouv.fr/fr/service/33917,C,Archives municipales,
34159,Communauté d'agglomération de Paris-Vallée de la Marne - Service Documentation-Archives,FREPCI200057958,archives@agglo-pvm.fr,01.60.37.24.24,"5 cours de l'Arche-Guédon, Torcy, 77207 Marne-la-Vallée Cedex 1",5 cours de l’Arche-Guédon,Torcy,77200,Sur rendez-vous,,77468,48.850112,2.636511,https://francearchives.gouv.fr/fr/service/34159,C,Archives municipales,
34192,Communauté d'agglomération de Saint-Quentin-en-Yvelines - Service des archives,FREPCI200058782,archives@sqy.fr,01.39.44.04.28,"1 rue Eugène-Hénaff, BP 10118, 78192 Trappes Cedex",5 rue Pablo Picasso,Magny-les-Hameaux,78114,Du lundi au vendredi de 8h30 à 12h30 et de 13h30 à 17h15,,78356,48.726986,2.079846,https://francearchives.gouv.fr/fr/service/34192,C,Archives municipales,
33787,Communauté d'agglomération de la Presqu'île de Guérande Atlantique (CAP Atlantique) - Service archives, FREPCI244400610,mailys.leyoudec@cap-atlantique.fr,02.51.75.06.80,,3 avenue des Noëlles,La Baule,44500,,,44055,47.291261,-2.394205,https://francearchives.gouv.fr/fr/service/33787,C,Archives municipales,
707523481,Communauté d'agglomération de la région de Château-Thierry - Service des archives,FREPCI200072031,contact@carct.fr,03.23.82.19.78,,3 rue de la Mairie,Courtemont-Varennes,02850,Sur rendez-vous,,02228,49.074132,3.542848,https://francearchives.gouv.fr/fr/service/707523481,C,Archives municipales,
90486829,Communauté d'agglomération du Bassin d'Arcachon Nord (COBAN) - Service des archives, FREPCI243301504,fredericdurand@coban-atlantique.fr,06.26.82.65.86,,46 avenue des Colonies,Andernos-les-Bains,33510,,,33005,44.744201,-1.08567,https://francearchives.gouv.fr/fr/service/90486829,C,Archives municipales,
26288093,Communauté d'agglomération du Bocage bressuirais - Service des archives,,camille.frederic@agglo2b.fr,05.49.81.19.00,,27 boulevard du Colonel Aubry,Bressuire,79300,Sur rendez-vous,,79049,46.842143,-0.48874,https://francearchives.gouv.fr/fr/service/26288093,C,Archives municipales,
734024137,Communauté d'agglomération du Gard rhodanien - Service des archives,FREPCI200034692,l.auge@gardrhodanien.fr,06.42.60.75.86,,"Office des entreprises - ZA de l'Euze, 169 rue Fernand Jarrié",Bagnols sur Cèze,30200 ,Sur rendez-vous,,30028,44.154234,4.646601,https://francearchives.gouv.fr/fr/service/734024137,C,Archives municipales,
34267,Communauté d'agglomération du Grand Avignon - Service des archives,FREPCI248400251,archives@grandavignon.fr,04.90.84.47.48,"BP 1259, 84911 Avignon Cedex 9",320 chemin des Meinajariès,Avignon,84000,Sur rendez-vous,,84007,43.909806,4.887533,https://francearchives.gouv.fr/fr/service/34267,C,Archives municipales,
163478934,Communauté d'agglomération du Grand Chambéry - Service des archives,FRAC73000,archives@grandchambery.fr,04.79.68.30.75,,106 allée des Blachères,Chambéry,73000 ,Sur rendez-vous,,73065,45.598967,5.896428,https://francearchives.gouv.fr/fr/service/163478934,C,Archives municipales,
34299,Communauté d'agglomération du Grand Châtellerault - Service des archives,FREPCI248600413,archives@grand-chatellerault.fr,05.49.23.65.10,"Hôtel de ville, CS 90618, 86106 Châtellerault Cedex",48 rue Arsène et Jean Lambert,Châtellerault,86100,Du lundi au vendredi de 13h15 à 17h15,,86066,46.815275,0.549157,https://francearchives.gouv.fr/fr/service/34299,C,Archives municipales,
33514,Communauté d'agglomération du Grand Cognac - Service d'accompagnement de l'archivage,FREPCI200070514,archives@grand-cognac.fr,05.17.22.31.36,"Hôtel de communauté, CS 20217, 16111 Cognac Cedex",6 rue de Valdepenas,Cognac,16100,Du lundi au vendredi de 9h à 12h30 et de 14h à 17h,,16102,45.680221,-0.337862,https://francearchives.gouv.fr/fr/service/33514,C,Archives municipales,
30568610,Communauté d'agglomération du Grand Narbonne - Service Archives,FREPCI241100593,b.eyles@legrandnarbonne.com,04.68.58.14.58,,12 boulevard Frédéric Mistral,Narbonne,11100,Sur rendez-vous,,11262,43.185504,3.001332,https://francearchives.gouv.fr/fr/service/30568610,C,Archives municipales,
34321,Communauté d'agglomération du Grand Sénonais - Service des archives,,archives@grand-senonais.fr,03.86.95.67.19,"Hôtel de ville, CS 70809, 89108 Sens Cedex",100 rue de la République,Sens,89100,"Les lundi et vendredi de 8h30 à 12h et de 14h à 17h30, sur rendez-vous les autres jours",,89387,48.198961,3.282648,https://francearchives.gouv.fr/fr/service/34321,C,Archives municipales,
33882,Communauté d'agglomération du Grand Verdun - Service des archives,,bbodet@grandverdun.fr,03.29.83.44.22,,"Hôtel de ville, rue du Président Poincaré",Verdun,55100,Sur rendez-vous,,55545,49.158513,5.386936,https://francearchives.gouv.fr/fr/service/33882,C,Archives municipales,
26288095,Communauté d'agglomération du Niortais - Service des archives,FREPCI200041317,christele.chevalier@agglo-niort.fr,05.17.38.79.00,"CS 28770, 79027 Niort Cedex",140 rue des Equarts,Niort,79000,Sur rendez-vous,,79191,46.318491,-0.483811,https://francearchives.gouv.fr/fr/service/26288095,C,Archives municipales,
33728,Communauté d'agglomération du Pays Voironnais - Service archives,,archivistes@paysvoironnais.com,04.76.93.17.71 ou 04.76.66.84.77,"CS 80363, 38516 Voiron Cedex","Centre technique, ZA Le Roulet, 77 impasse des Coquelicots",Voiron,38500,Sur rendez-vous,,38563,45.356264,5.583459,https://francearchives.gouv.fr/fr/service/33728,C,Archives municipales,
33572,Communauté d'agglomération du Pays de Montbéliard - Service archives-documentation,FREPCI200065647,laurence.lasserre@agglo-montbeliard.fr,03.81.31.86.40, ,8 avenue des Alliés,Montbéliard,25200,Du lundi au vendredi de 8h30 à 17h30,,25388,47.512204,6.799816,https://francearchives.gouv.fr/fr/service/33572,C,Archives municipales,
33981,Communauté d'agglomération du Pays de Saint-Omer - Service des archives,FR-627656201,m.becuwe@ca-pso.fr,03.74.18.21.00,,"40, rue Gambetta",Saint-Omer,62500,"Vendredi et samedi de 9h à 12h30 et de 13h30 à 18h, mercredi de 13h30 à 18h sur réservation",https://www.bibliotheque-agglo-stomer.fr/cms/articleviewpreferences/libelle/Patrimoine/id_items/832/nb_aff/5/nb_analyse/10/display_order/DateCreationDesc/display_mode/Submenu/summary_content/FullContent,62765,50.747628,2.257683,https://francearchives.gouv.fr/fr/service/33981,C,Archives municipales,
33780,Communauté d'agglomération du Puy-en-Velay - Service des Archives,FREPCI200073419,archives@lepuyenvelay.fr,04.71.04.04.89,"BP 50085, 43003 Le Puy-en-Velay Cedex",16 place de la Libération,Le Puy-en-Velay,43000,Sur rendez-vous,,43157,45.047714,3.876987,https://francearchives.gouv.fr/fr/service/33780,C,Archives municipales,
91439272,Communauté d'agglomération du Sud (CASUD) - Direction de la documentation et des archives,,service.archives@casud.re,0262.57.09.90,"379, rue Hubert Delisle, BP 437, 97430 Le Tampon",18 bis rue d'Espagne ,Le Tampon,97430,,,97422,-21.280479,55.502905,https://francearchives.gouv.fr/fr/service/91439272,C,Archives municipales,
91439280,Communauté d'agglomération du Territoire de la Côte Ouest (TCO) - Service des archives,,documentation@tco.re,0262.32.12.12,"BP 2020, 97822 Le Port Cedex",1 rue Eliard Laude,Le Port,97822,,,97407,-20.937391,55.299891,https://francearchives.gouv.fr/fr/service/91439280,C,Archives municipales,
33996,Communauté de Jurançon - Archives communales,,archives@mairie-jurancon.fr,05.59.98.19.70,,"Hôtel de ville, 6 rue Charles de Gaulle",Jurançon,64110,Du lundi au vendredi de 8h à 12h et de 13h45 à 17h30,,64284,43.287332,-0.390664,https://francearchives.gouv.fr/fr/service/33996,C,Archives municipales,
244762275,Communauté de commune Coeur Côte Fleurie - Service des archives,FREPCI241400415,agnes.meurin@coeurcotefleurie.org,02.31.88.54.49,,12 rue Robert Fossorier,Deauville,14800,Sur rendez-vous,,14220,49.360082,0.074209,https://francearchives.gouv.fr/fr/service/244762275,C,Archives municipales,
816610863,Communauté de communes Canaux et Forêts en Gâtinais - Service commun d’archivage,FREPCI200067676,service.archivage@comcomcfg.fr,02 38 92 31 11,,"Pôle de Lorris, 155 rue des Erables",Lorris,45260,Sur rendez-vous,,45187,47.880616,2.528817,https://francearchives.gouv.fr/fr/service/816610863,C,Archives municipales,
937290575,Communauté de communes Entre Bièvre et Rhône - Service archives,FREPCI200085751,amelie.guillet@entre-bievreetrhone.fr,04 74 79 19 28,,9 rue du 19 mars 1962,Saint-Maurice-l'Exil,38550,Sur rendez-vous,https://www.entre-bievreetrhone.fr/la-comcom/nous-connaitre/les-services,38425,45.397863,4.778142,https://francearchives.gouv.fr/fr/service/937290575,C,Archives municipales,
76325273,Communauté de communes Le Grésivaudan - Cellule Archives-Documentation,,archives@le-gresivaudan.fr,04.76.90.57.43,,390 rue Henri Fabre,Crolles,38920,Sur rendez-vous,,38140,45.275095,5.896632,https://francearchives.gouv.fr/fr/service/76325273,C,Archives municipales,
943213406,Communauté de communes Mellois en Poitou - Service Archives,FREPCI200069755,archives@melloisenpoitou.fr,05 49 29 22 90,,3 rue Émilien-Traver,Melle,79500,Sur rendez-vous,,79174,46.220978,-0.144955,https://francearchives.gouv.fr/fr/service/943213406,C,Archives municipales,
688013412,Communauté de communes Saône-Beaujolais - Service des archives,FREPCI200040541,s.larzilliere@ccsb-saonebeaujolais.fr,06.31.25.15.67,"CS 30010, 69823 Belleville-en-Beaujolais Cedex","105, rue de la République",Belleville-en-Beaujolais,69220,Sur rendez-vous,,69019,46.109544,4.74558,https://francearchives.gouv.fr/fr/service/688013412,C,Archives municipales,
634545779,Communauté de communes Sud Vendée Littoral - Service des archives,,s.perraudeau@sudvendeelittoral.fr,06.99.01.53.82,"107 avenue du Maréchal de Lattre de Tassigny, 85400 Luçon",43 rue du 11 novembre,Chaillé les Marais,85450 ,Sur rendez-vous,,85042,46.396885,-1.022625,https://francearchives.gouv.fr/fr/service/634545779,C,Archives municipales,
34026,Communauté de communes Sundgau - Service des archives,FREPCI200066041,a.trommenschlager@cc-sundgau.fr,03.89.25.53.58 ou 06.66.92.25.68,,2 place du Général de Gaulle,Illfurth,68720,Sur rendez-vous,,68152,47.671269,7.263726,https://francearchives.gouv.fr/fr/service/34026,C,Archives municipales,
707523661,Communauté de communes de la Côte d'Albâtre - Service des archives,FREPCI200069839,Elise.CHANTRAIT@cote-albatre.com,02.35.57.95.19,,"Hôtel de la communauté, 48 bis route de Veulette",Cany-Barville,76450,Sur rendez-vous,,76159,49.792983,0.639035,https://francearchives.gouv.fr/fr/service/707523661,C,Archives municipales,
34027,Communauté de communes de la vallée de Munster - Service des archives,FREPCI246800585,archives@cc-vallee-munster.fr,07.57.58.92.80,,9 rue Sébastopol,Munster,68140,Sur rendez-vous,,68226,48.0396,7.132,https://francearchives.gouv.fr/fr/service/34027,C,Archives municipales,
1066451893,Communauté de communes des 4B Sud-Charente - Service intercommunal d’archivage,,archives@cdc4b.com,07 72 04 43 51,,1 route de l'Ancienne Gare,Touvérac,16360,Sur rendez-vous,,16384,45.384768,-0.230958,https://francearchives.gouv.fr/fr/service/1066451893,C,Archives municipales,
174497107,Communauté de communes des Coëvrons et ville d'Évron - Service des archives communales et communautaires,FRAC53097,,06.73.85.17.00,,"Mairie, 4 rue Hertford",Evron,53600,Sur rendez-vous,,53097,48.156399,-0.400835,https://francearchives.gouv.fr/fr/service/174497107,C,Archives municipales,
